Keyword,Score
karir,1.8405341636052794
kuliner,1.8388138968118153
kencang,1.836881786445195
rambut,1.8352799501125387
manja,1.8322904170430576
ketidakteraturan,1.8302268165989624
biasa,1.8288282545650092
omong,1.8279442828916352
minat,1.8276886629965419
jasmani,1.827644079711366
indikasi,1.827509762239333
demam,1.8244780875048714
pegang,1.8225009190761845
variabel,1.822147359701931
regresi,1.822147359701931
mumet,1.818693965081839
camat,1.8149289556618804
diam,1.8137167091491937
nihil,1.809592470906987
acar,1.8077373566558586
lenceng,1.8047310366755074
jadwal,1.8037593256454294
kompeten,1.8036070824544677
distributor,1.803044072540645
apa,1.8010479812054867
bahas,1.7994701277535954
agustus,1.7969675425999336
liput,1.7929778015046443
antek,1.7929778015046443
jenis,1.7929700374280686
iya,1.7920939523899466
tanda,1.7900128758777358
porsi,1.7878837381668569
wakil,1.784282678154615
bank,1.7682021751340748
ilegal,1.764011816076457
selia,1.7638877652369
nada,1.7600229580384439
gluten,1.757432616475057
cermat,1.7531811032189155
mulus,1.746719144959014
prosesi,1.7431148572105672
bah,1.7422578631756676
provokasi,1.7388819652897438
kebab,1.738113015688292
naga,1.738113015688292
tolak,1.7309429572339938
libur,1.7279062726358174
pusung,1.7261567116215761
prinsip,1.7236494507180686
susu,1.7210408387394474
buah,1.7114768245438219
menu,1.711368363494798
oksigen,1.7086548561285166
kaleng,1.7085366693997024
oleh,1.7072213605014563
intens,1.7024824338900668
oknum,1.7009655050861858
tapak,1.700429675899686
umu,1.7000945006524404
belah,1.6957083427061947
khawatir,1.6951253128050048
hotel,1.69493617555604
tuang,1.69374138196283
benyek,1.69374138196283
tekstur,1.69374138196283
lalai,1.6917337677344713
luput,1.6914113365958183
lelet,1.6909008800825647
perhati,1.6901896663183853
seko,1.6896854195513376
normalisasi,1.6889839052758473
produksi,1.6888703673588878
belatung,1.6863900703437786
pala,1.6863480359929262
tutorial,1.684890785432396
registrasi,1.679380946899433
konyol,1.677204908683643
hidung,1.6763615891814294
struktural,1.6762203867011567
basah,1.6700139699191676
vaksin,1.6697530108493892
merger,1.6697292574389695
ancam,1.6697253148987246
validasi,1.6682597940680335
bocor,1.6679490406631732
kedap,1.6675339558621494
selektif,1.6664481073334707
janin,1.666255130329538
kr,1.6655699830712403
kaya,1.6647722028640506
hadap,1.6617873771152043
mawar,1.6614855704113838
relaks,1.6590351160576389
telur,1.6579756752421102
rencana,1.6548616713164441
amburadul,1.6522366326919808
listrik,1.6471105645546433
pro,1.6452761410648364
dua,1.6446398329110652
borang,1.643608658291702
kah,1.6413491456341514
asbut,1.640970134649049
istimewa,1.6383691172892083
nasi,1.6380523544663592
strata,1.6362323781744024
kemoterapi,1.6348598348677943
jawa,1.634855115489524
tawur,1.6346494676237109
pepet,1.6327778210370179
rumit,1.6317741784567088
ayem,1.6280159085000259
selasa,1.6240843859464786
zonasi,1.6231859078772066
sekarat,1.6150024242510022
stabil,1.611541617069186
biru,1.6112307244800492
keburu,1.6090257078871733
leukemia,1.6086226149869354
korteks,1.6082199870967133
induk,1.6067545849657223
uap,1.6047762224266071
minum,1.6043741677917125
proteksi,1.6010868059133925
anuitas,1.6001576602290575
acc,1.5988157982052813
mau,1.595645629066497
parkir,1.5955746499187526
putih,1.594598072818535
simpel,1.5940325219659606
bogor,1.5930536476600676
takjub,1.5930168377577036
wali,1.5928402828039787
lana,1.5918191106475428
kelinci,1.5900467592172582
papua,1.5892422061428826
kasar,1.5884251315375093
akurat,1.5868439504242144
demensia,1.5857497239935825
raga,1.5842321026068755
bahasa,1.5835700205770429
na,1.5801546350326254
april,1.5762730243829446
tawa,1.5749841843605252
biaya,1.574422984663919
indah,1.5741758760032756
dian,1.5727474081711712
mental,1.570359884622102
kunjung,1.5696701131155661
kencana,1.5671606417704873
puspa,1.5671606417704873
praktik,1.563980229278321
gunung,1.5613045178844966
serius,1.5608146404470788
sekali,1.5579407984091076
rida,1.5558596829193811
pencil,1.5482649439364133
klarifikasi,1.5479028142145004
anulir,1.54595087121803
area,1.5431629588058453
buku,1.5420759901152623
lemas,1.5399537764303224
reset,1.5399213966500194
laksana,1.5349462485023846
kategori,1.5339216119756103
maki,1.5325662678317789
batal,1.5323501541889368
uruk,1.5322153619311871
kaji,1.5320660650111944
gendeng,1.5308458470370765
kesah,1.5272797636668425
saudara,1.5267465846622421
terap,1.5260466101813501
cih,1.5256173688553538
betapa,1.5240643517014774
bela,1.5223995354713669
tampil,1.5219814239986773
santai,1.520612280125925
akal,1.518707452969161
kerabat,1.5173240913164494
satwa,1.5146947179348076
gantung,1.5137921331229531
selaras,1.5136878194877292
konsumen,1.5130683341451392
hitam,1.5115230638829589
kuota,1.511510343833292
tarik,1.5106877286061362
pariwisata,1.5092934301905188
makmur,1.5092934301905188
bunyi,1.5070916932102414
aci,1.5069474000491652
sandi,1.4995564028812243
tangis,1.4970485158276396
rupiah,1.495271894353122
mentah,1.4914713281867238
hambar,1.4912331936575547
jantung,1.490004410631598
tengil,1.4899832250014047
tambal,1.4896277757036578
sulam,1.4896277757036578
makam,1.4896277757036578
surabaya,1.4892918099153118
komplain,1.488254701675396
masal,1.4880192292460221
diagnosa,1.4876684430692473
sinetron,1.4862750264677995
maling,1.4853138419949434
untuk,1.484638662309341
sanggup,1.4814342839048793
paruh,1.4812320799214864
blong,1.4807092464557594
kritis,1.4802297010440317
golong,1.4788649632291746
media,1.4787847519641129
kadang,1.475966434457846
gaung,1.4741121551606642
le,1.473375950494317
badut,1.4679939148275254
motivasi,1.4637001013265747
nilai,1.4610239941027139
bersih,1.4606474535454776
hai,1.4583147589564567
topik,1.4578523264828194
empedu,1.4532438438184643
hitung,1.452460282443335
gedung,1.451164630556679
panjang,1.44393368516957
simak,1.4433081619805668
harap,1.443235895390568
sial,1.44264047173046
bancak,1.437919840867762
laik,1.4376798359612595
analisis,1.4367499652997435
rusak,1.4345599235428612
portal,1.4339852368387647
internal,1.4296257736880362
garut,1.4280702016137636
logika,1.4279244914208813
rawas,1.4265853478105317
mus,1.4265853478105317
gim,1.4243692124399803
serang,1.4198883344053588
remaja,1.4196179800209199
adang,1.4140277969089514
nak,1.411087313537
huruf,1.4100263720425878
kampung,1.4068386962133295
developer,1.402581297233336
jelas,1.4022692242785042
alergi,1.4018240251252587
penjara,1.4007674436484816
jeblok,1.4006471546266748
tekan,1.396486190933122
cocok,1.3939827024488525
benah,1.392975637153015
formal,1.3908264800985581
notaris,1.3908264800985581
campur,1.3887637302794378
taman,1.3876778116292185
paket,1.3846915144773577
ikat,1.384007048563764
mang,1.38153859132079
realistis,1.3812236575954517
sumur,1.3759462262560758
timba,1.3759462262560758
hidup,1.3731176380560206
jernih,1.370340568460726
buk,1.3702361700160581
setor,1.369193296186891
prof,1.3682709898682832
moral,1.367115284854262
linear,1.3666105197764482
kembang,1.3661726768293496
belaka,1.364460722639619
tidak,1.3642776305696684
bayang,1.3621666359585591
sendal,1.360966295609039
teknologi,1.3592395745275987
allahu,1.3572423274601682
and,1.35609055603959
lamban,1.354843872832952
submenu,1.354843872832952
deteksi,1.3540689673238133
ekspos,1.3535329540652699
seram,1.351314308839674
lezat,1.347418704688584
prioritas,1.3455363602498758
operasional,1.3429287047674547
kap,1.340319447042703
konsultasi,1.3373627780110124
final,1.3366070038225804
akuntan,1.3340282598393418
sinkron,1.3316699762126192
komunikasi,1.3296815347876982
mutasi,1.3288467128787063
program,1.324697628074534
sila,1.3229164031848855
ji,1.3224563442604957
arus,1.3216943239778889
standar,1.3214069961846566
hindar,1.3213628994587783
hemat,1.320519851801572
ratus,1.3190493972096615
tuhan,1.318889285717951
dadak,1.3188232578303853
ponakan,1.3184273028490003
sulung,1.3184230524350171
kurma,1.3182108673684132
abon,1.3182108673684132
panggang,1.3182108673684132
sirkuit,1.3179795224339106
nyonya,1.3158848647341763
debet,1.315801855610684
jujur,1.3131163467934457
pol,1.312011287325414
alami,1.3108857317412481
begadang,1.3094400311147005
lampir,1.307639697339909
lipat,1.3074353960996437
lewat,1.3051834600862757
tk,1.3033422262489467
sisa,1.3026018075122514
tebal,1.3020304834640737
bangsat,1.298280043561029
aceh,1.2969103125367225
prediksi,1.2965052407553415
jember,1.2962293522783863
putra,1.296055452416967
beban,1.294019255138941
panggil,1.2929995113600574
angin,1.289945497112545
walah,1.2868513908452157
keringat,1.2858690571241467
bapa,1.285680062892559
ingat,1.2852571043809407
plakat,1.2851811677290415
perihal,1.2846609471461148
perum,1.2846271183371953
griya,1.2846271183371953
beranta,1.281323535628768
madya,1.2808184343169375
sakti,1.2808184343169375
kuatir,1.2808184343169375
usak,1.2755006918113994
kesana,1.2738559730419141
diskon,1.2735785484098736
km,1.2726387025042347
cewek,1.2689250059172292
puasa,1.2687962594715556
usut,1.2650514706431255
penuh,1.264592616894527
batam,1.264551350002111
baku,1.2645057981270422
las,1.263309091518665
memang,1.2618304647981664
lempar,1.261761193063469
kader,1.2617060019905202
partai,1.260412436582942
sebal,1.2576145672433605
maret,1.255896817029535
asupan,1.2540905272550478
kurang,1.2534476404379449
positif,1.249675812998225
poin,1.2478071757881541
karyawannya,1.247047893609265
cetak,1.2448290011574805
medan,1.2446264719480022
luas,1.241522337250301
spageti,1.2408003180103093
tarif,1.2394791291099005
ambek,1.2384388938892728
cuti,1.2382996817789542
lurah,1.2382915144771813
punya,1.2380671688160692
panitia,1.2366077696658309
keras,1.236303131683874
besar,1.2350786961767823
laut,1.2348740666210487
kuret,1.2345616880375
pragmatis,1.234544558658083
segmentasi,1.234544558658083
cancer,1.234544558658083
paliatif,1.234544558658083
bangka,1.2345407926638141
konkret,1.2343457971819405
menyalahgunakan,1.2343457971819405
defensif,1.2343457971819405
budek,1.2342727216992546
jarang,1.2330476944012165
silang,1.2293093342809334
lambung,1.2277865409779392
nadi,1.2262706659701974
panas,1.2260840774229198
respons,1.2240098148366194
tan,1.2231463226212254
foto,1.222690235818534
bandel,1.2219346735657906
klien,1.2219066176396336
embel,1.2164016950523076
ket,1.2141370576244648
selo,1.2133207850447054
kamera,1.2121508773075353
ari,1.21145798818124
tok,1.210189347039197
kursi,1.2096839910259196
luntur,1.2070070579739332
gerobak,1.2070070579739332
plus,1.2033289577413062
generasi,1.2032590614469258
target,1.2024523270455845
segmen,1.2021819425526674
jaring,1.2012948555522942
satu,1.2007648891453064
muda,1.2000396646425702
faktor,1.1981129276919127
bias,1.1981129276919127
relevansi,1.1981129276919127
selisih,1.196970515216703
ayat,1.196663077722728
dedikasi,1.1956250920948763
proposal,1.1955422003001956
urat,1.1934300371379192
zero,1.1918422349015407
sepi,1.1909397629606038
residu,1.1885742721826649
udara,1.1862187987128605
rentan,1.18613836441186
diskus,1.1841403205373395
auditor,1.1841403205373395
lambat,1.183817035133334
padan,1.179930634580766
cemas,1.1789037654361503
konsumsi,1.1761592035673458
karbohidrat,1.17575337401624
imbau,1.17575337401624
tomat,1.1734282624462495
enggak,1.1718714510120858
global,1.1704733097182216
cuil,1.1686682894957392
tuduh,1.1681859871437568
tahun,1.1625044488731768
insentif,1.1605468597938486
efisien,1.1598804187819667
tes,1.154509435100134
riset,1.1537041227170737
akting,1.1534591246577048
selenggara,1.1498604452530374
eks,1.1462109198949613
langit,1.1461266096979665
higiene,1.1446776995734518
suku,1.1429697573064697
siswi,1.1415089723420229
genosida,1.1413202088280592
olahraga,1.139594984465449
lantik,1.1381050200594167
maksimal,1.1376470046500646
nuh,1.1368777946460864
hara,1.1348802863399676
huru,1.1348802863399676
dobel,1.1324630548911798
pada,1.1315447525261286
budi,1.1287738493337502
responsif,1.1252796012731239
mari,1.1248108021627097
sisih,1.1248108021627097
sebentar,1.1243965879315818
kuliah,1.123926787171103
asal,1.1238819158133082
tikus,1.1235319276205225
strok,1.1231603942244175
akademisi,1.1194350942292033
sistematis,1.1194350942292033
carik,1.1194350942292033
praktisi,1.1194350942292033
curiga,1.1184079879918647
kamar,1.118398799640589
wara,1.1173540291487996
statistik,1.116842627835415
tres,1.1160205235675498
wadah,1.113541455714862
acu,1.1124037590258733
kantong,1.1113536820130028
centang,1.1099314998450474
gambar,1.1099111958288843
sing,1.1096719335687866
sunat,1.1093632898610473
sangka,1.1087129048324946
kualifikasi,1.1086238787629572
desktop,1.10656250913549
prosedur,1.1047292271867648
hewan,1.1041044211531337
jawab,1.1019682439944565
foya,1.1017463798840534
sali,1.1013008377819984
palak,1.0995736642763796
pintar,1.099261577050301
rendah,1.0967437998445007
patuh,1.091525875929337
lauk,1.0901604620415861
lu,1.088756915924659
acak,1.088471911316471
kudus,1.0875292574801727
abdomen,1.0875292574801727
karena,1.0872642325466417
tukang,1.0848025754775066
bandung,1.084340246944109
akibat,1.0821370971700206
nol,1.0807782199214386
ragu,1.07797957051348
pulang,1.077945711927625
nasabah,1.077617472706318
televisi,1.0746853821221745
tempat,1.0732009404005995
norma,1.0730561194154666
mark,1.0718828091546166
binatang,1.071608799927418
kecuali,1.0699812516048917
pondasi,1.069707115904833
transparan,1.0694178569513573
rusuh,1.0675252226633236
pandang,1.0657925530920365
perkara,1.0654402853632072
autentikasi,1.0634822872344927
fitnah,1.0633631262318335
teken,1.0631196287945461
sengsara,1.0630462704539951
koruptor,1.0623563918533936
problem,1.0616557041329848
dosis,1.0600834901228684
lurus,1.0585260437906732
peser,1.0581691896368377
bulat,1.0580134166545598
kerok,1.0569981681063025
aditif,1.056376982342594
cabe,1.056376982342594
vetsin,1.056376982342594
zat,1.056376982342594
risiko,1.0559974273838766
tempo,1.0557042512290251
semenjak,1.0543806989822087
bentar,1.0526299352839494
serah,1.052101475520753
kumat,1.0518924556637013
ngeri,1.0516425021744742
patah,1.0509374975572259
susul,1.048234939426503
mayoritas,1.0482302351543653
sek,1.047814385267361
sis,1.0453626645792504
rek,1.0451096527207113
uh,1.0448883495211132
estimasi,1.0437283114149316
tegur,1.042333881720434
meta,1.0398396193885844
prosedural,1.0398396193885844
badung,1.0395371268303712
hama,1.038669534810898
purwakarta,1.037992802158648
blunder,1.0377149789187379
ber,1.0358629581208942
sogok,1.03571829306757
juni,1.0330755945332921
pandai,1.030581539115351
ojok,1.0293561765099206
merek,1.029083230709197
demak,1.0264153797450095
bakwan,1.0239311147216519
kover,1.0237929352153727
kanker,1.023540773473191
undang,1.0223766129624698
pojok,1.0216313702472677
direksi,1.0201173691757408
ekosistem,1.0197921334266566
copot,1.0194758496940792
spp,1.0193890761353241
kambing,1.0193872755179845
ter,1.0185815759582963
pelihara,1.0176369244786854
kandung,1.0174440515931862
relaksasi,1.0159884671550181
kecut,1.0149847716171996
jus,1.01497552767919
hormon,1.0141498064108652
ogah,1.0133040155125546
mi,1.0131501693809113
malang,1.0130814312335643
keteter,1.012573519664124
gugur,1.0115651810082393
rombak,1.0105078127093905
malnutrisi,1.0086668007428508
spiritual,1.0086668007428508
hakikat,1.0086668007428508
lisensi,1.0071692305875157
akbar,1.0062196778334624
dorong,1.0060556826965792
musuh,1.0059022928335597
diare,1.005832723785244
alfa,1.005547897470228
potensi,1.0048158363625403
bata,1.0046316000327769
antuk,1.0014512473015198
dingin,1.0009082035656252
anjing,0.9989301668953976
perdana,0.998329923102
institusi,0.9967371380435335
sosialisasi,0.9967272145826273
seleksi,0.9964699603465261
direktur,0.9963075275083132
suara,0.9961601887905883
administrasi,0.9960704857472467
ekspor,0.9959824197813123
tunggang,0.9957939246338867
te,0.995307773439468
beasiswa,0.9944352467600807
sat,0.9932115291278993
sebab,0.9930725610555318
kombinasi,0.9902939106089128
desentralisasi,0.9902939106089128
sinergi,0.989911334788941
akuntabilitas,0.989911334788941
ringan,0.9888485591283459
omset,0.9888219010618498
efisiensi,0.9886942305917925
swiss,0.9868177507048242
cipta,0.9864037453931964
kista,0.9863951855470695
ai,0.9862326168084724
begitu,0.9853076324312644
tanak,0.9848615753926928
anti,0.9842957951606086
teknis,0.9825429225403552
tera,0.9824455956152092
spesialis,0.9800754002866084
lepas,0.9798359456820632
geser,0.9784164308995329
ribat,0.977131970961302
are,0.9767057065062877
fiktif,0.9756100896408193
dam,0.9756100896408193
gadang,0.9747913658840581
harta,0.9733658432027704
lele,0.9728867498116613
sumbar,0.9726441360428462
cucu,0.9718679123738898
halus,0.9708037983335749
baris,0.9707364315972392
langgar,0.9699877002232459
asam,0.969583087126336
saji,0.9674874661264489
berani,0.9673931769027714
bareng,0.9649687593099494
prima,0.9637646465714549
sulawesi,0.960270150863464
jebol,0.9584032287310502
profesi,0.9519095241106557
balik,0.9516028342011399
rawan,0.949637498961198
nota,0.9444512988952457
mogok,0.9444076227977576
modal,0.9436776562223038
spam,0.9430433542199023
etika,0.9424977192100656
farmasi,0.9424350724705792
apotik,0.9414723503898881
super,0.9409225595860184
boleh,0.9407768699249554
terus,0.9401999674160091
gen,0.9401043787836718
ajar,0.9368018469490244
bangkit,0.9363482744560977
individu,0.9363482744560977
puruk,0.9363482744560977
lampu,0.9358324820473213
fisik,0.9340879116099714
candi,0.9313644200542395
wartawan,0.9305762064003726
lebih,0.9298471194637945
iklim,0.9294866346081467
serasa,0.9288321490002804
tiada,0.9277482779972681
iri,0.926574468483654
teknik,0.9256103892571588
tembok,0.9243535026149636
industri,0.9222804834954565
testimoni,0.9219186029422071
infus,0.9212574569105367
rezeki,0.9197557838573138
pingsan,0.9188330920659612
panik,0.9186831533330106
cuki,0.9180332580713245
bakar,0.9176647634319067
tampung,0.917576876739199
rt,0.9156463922702351
cina,0.9150308248234681
masa,0.9142076470749363
fitur,0.9135660322822562
pesan,0.9124867561614346
sentuh,0.9113217078893996
salur,0.9100549246514262
abang,0.9098485415596913
abad,0.9092236894351116
kutip,0.9080834827628997
kubur,0.9061194990803743
inovatif,0.9051748501293595
rapat,0.9048773473983629
diskriminasi,0.9041718162023888
bad,0.9033200370908099
bagaiman,0.9030928685455386
majalengka,0.9027206647123769
lingkup,0.9018061584998522
sama,0.9014462027544965
obrol,0.901408869274389
tugas,0.8999864298911002
bisnis,0.8990937820256754
konsul,0.8964636902862697
semua,0.8964636902862697
saking,0.8958047803021603
kata,0.8954294833181506
karma,0.8951631541910583
rekrut,0.8934623959231339
lokal,0.8934292147475451
lapang,0.8931702136415687
mumpuni,0.8916700755845686
mob,0.8898814046073367
tumbuh,0.8897584421262059
kroni,0.8887928966711117
ikhlas,0.8883272346521819
royal,0.8873110154555168
terminal,0.8873110154555168
aurora,0.8873110154555168
interior,0.8873110154555168
alamanda,0.8873110154555168
tunai,0.8868308361885737
kawasan,0.8860658255550089
jatuh,0.8856875401454695
gizi,0.8856130674480991
manusiawi,0.8838587988939738
formasi,0.8820061220427521
garis,0.880447531891951
pasir,0.8803843115007027
jungkal,0.8803843115007027
masjid,0.8803843115007027
gelap,0.8803843115007027
diet,0.8788666664193112
edukatif,0.8785253073129107
mala,0.8784630075176791
rajalela,0.8755537135840047
lemah,0.8741409667366068
laknat,0.8719432631956159
kumpul,0.8710020418748436
transisi,0.869247774378197
peluang,0.8689898469126487
manis,0.8659808629014514
urgen,0.8659586777642434
langkah,0.8626734268764888
matang,0.8619939392555196
was,0.8573045392800396
konsumtif,0.8565213676409762
orientasi,0.8565213676409762
ompreng,0.8558993802653403
keju,0.8556966830809417
sak,0.8549762953637308
kaki,0.8541207349572185
ramai,0.853211078589949
ku,0.8526834592570894
adab,0.8526057542542408
segi,0.8515978063976946
restoran,0.8488447926435846
ironis,0.8464945601607038
humor,0.8461426707850513
pelosok,0.8452244437420764
jalur,0.8422919309825198
lab,0.8418204040825843
purnawirawan,0.8416800467502099
meja,0.8396347307713894
debat,0.8392049813606949
kala,0.8387091734333366
protes,0.8386720197069404
bot,0.8382060328482047
tengah,0.8378132727686293
henti,0.8373087214584798
cat,0.8371097816792354
kritik,0.8359567708269152
posisi,0.8342287073665675
maja,0.8328650620097129
prihatin,0.8327247151284982
melek,0.8326519709761928
ambyar,0.8319485317760146
ting,0.8303173935988486
pasu,0.8291525472768406
salat,0.8275482622771773
imbang,0.8269865269296751
inisiatif,0.8258353115329646
studi,0.8248054072516254
angel,0.8232970352281113
catat,0.8227509536702398
resin,0.8221135549960134
salim,0.8208150157381126
veteran,0.8208150157381126
helikopter,0.8208150157381126
uri,0.8208150157381126
pramuka,0.8208150157381126
dinas,0.8201011627185482
layak,0.8192655412632877
ibuk,0.818037847517622
ge,0.8176283097215149
rampok,0.8165463219648887
gerat,0.815922430354302
material,0.8156725313789372
leta,0.813648749544234
gula,0.8133869813062983
kontrak,0.8133611153942399
weh,0.8115547029179755
azab,0.8113960173747458
sembunyi,0.8099824357450849
empat,0.8091730216566769
organik,0.8091730216566769
simpat,0.8091730216566769
but,0.8084426214210156
ikan,0.8081487007903267
pulih,0.805327402759249
torak,0.8044798915150182
motor,0.804194425563938
ana,0.8038801934418457
nurani,0.803052979815227
utang,0.8029085784673788
kesan,0.8026759371319465
koar,0.8022725347181603
iklan,0.8021586245409456
paut,0.7989046980211264
minus,0.7964885797796258
tempe,0.7959290241477053
liur,0.7947473148474775
ingus,0.7947473148474775
pamrih,0.7940988757469613
gerebek,0.7940988757469613
seleweng,0.793523988661516
emis,0.7925994697568925
tegas,0.792504786926159
lap,0.792249331700188
papar,0.7917826115380441
palestina,0.7883782786759558
seragam,0.7878565660610243
darah,0.7877637844631926
bangun,0.787550955200212
urut,0.7866689321570736
kendara,0.7860454230552567
alamak,0.785613787985711
lawan,0.7836753498388593
sisi,0.7836049571714789
joget,0.7821191431324341
mah,0.7787180605925793
geometris,0.7783901644957263
resep,0.7783694181457627
mesti,0.7774678746646472
utuh,0.777149794540366
atensi,0.7765348784707938
singkat,0.7762695198851908
arsip,0.7751379190368071
open,0.7741839990353889
banyuwangi,0.7729251447963768
macet,0.7726109810765744
seret,0.7722057449209923
aga,0.7690165010601182
tb,0.7681927860903479
ombak,0.7680766190773902
cirebon,0.7674431872850315
pamer,0.7672113308654489
mana,0.765553672549476
atus,0.7648341078083315
plat,0.7631989224919896
desak,0.76317492611284
spesifikasi,0.7615921072389417
aspirasi,0.7613797605475372
batuk,0.7613268273537535
prestasi,0.7610320728175359
lumayan,0.7609869817671405
selang,0.7595306735732315
plafon,0.7593799385874638
pening,0.7584826211949562
berangkat,0.75670233406906
doktor,0.7546945897964061
singapura,0.7534737000245826
regulasi,0.7534210124184497
isolir,0.7531588376081815
roket,0.7531588376081815
jembatan,0.7531588376081815
ruas,0.7531588376081815
dik,0.7531588376081815
almamater,0.7525310064356909
titik,0.7519454092400296
notabene,0.7517427127018375
tol,0.7513945487950551
celaka,0.7512227905419185
harus,0.7481178154039172
ulah,0.7478404284971779
genting,0.7473464760145516
dahulu,0.746497810228774
lola,0.7460489355277206
banjar,0.7458834935956173
sering,0.7452173312983734
ketimbang,0.7443475118666456
egois,0.7411066244770305
ketenagakerjaan,0.7405516622512647
identitas,0.7398152304247286
migrasi,0.7394980221376835
kawal,0.7393392194423017
kenek,0.7360338523116288
jidat,0.735322469812473
napas,0.7347953707879906
modus,0.7338696737661251
aparat,0.7326324144390999
kejang,0.7316160683539997
gaya,0.731217165889162
tunda,0.7303956841369639
realita,0.7298417104252746
surga,0.7297455216333897
sembarang,0.7294883238563817
garang,0.7286529028285669
kuning,0.7256812972689063
abai,0.725293277925419
point,0.7247630541854067
produktif,0.7232378713513166
piutang,0.7232378713513166
palembang,0.7229167132174776
perilaku,0.7227811347801496
rata,0.7219405457971415
level,0.7215914019500241
sepenuh,0.7215442966440941
misi,0.7209270063835822
sektor,0.7198724972225061
mat,0.7198521367082609
suluh,0.719732248161937
sep,0.7187788486364179
ranah,0.7184711643155379
tambang,0.7177776126769159
selidik,0.7173602531198268
metode,0.7162313538982366
goreng,0.716160656347806
mukim,0.7157248421420799
kalimat,0.7146414234788693
larang,0.7138966702695724
pola,0.7131728792325813
ala,0.713085431321349
kolot,0.7130345832271362
alat,0.7125909038449911
dalih,0.7124735206551672
anteng,0.7110687435195034
jago,0.709340397292335
bius,0.7089048195863845
objektif,0.708377617254838
jangkau,0.7082645354976727
duga,0.7079337240926303
didik,0.7071347239835657
mafia,0.7067497715767466
hujan,0.7061645507332699
niat,0.7057512883050813
sesat,0.7047427719043149
efektif,0.7039149471627844
sasar,0.7032916018420848
gulung,0.7024405211130624
ning,0.7022510605176661
belit,0.7004388781916306
tara,0.7003449752946309
saus,0.6994161029567667
tumis,0.6992610569392768
balau,0.6991046891019768
materai,0.6984666649904889
publikasi,0.6981654914426352
unit,0.697247832419468
divisi,0.6971952332571643
sedikit,0.6969061439629728
seng,0.6965751965239924
rintang,0.6955440795014393
gandeng,0.6955440795014393
pijak,0.6955440795014393
kendur,0.6955440795014393
cambuk,0.6955440795014393
gelora,0.6955440795014393
asem,0.6954880369287596
terapi,0.6950963681521763
ca,0.6944832938683951
timbul,0.6941767525370149
loyal,0.6941104013344691
nusantara,0.6936592382566599
hewani,0.6934862353688753
gencar,0.6933536502428446
pungut,0.6926302956350834
po,0.6923759419242029
laman,0.6917925007871032
dia,0.6916908463707027
benjol,0.6909370308716225
kendal,0.6894719407022396
ta,0.6888759205996122
awal,0.6876860451862239
buncit,0.685675947213475
loket,0.6856501341265994
tar,0.684909202656881
rela,0.68486099213364
nutrisi,0.6845120811592509
analis,0.6833052598882241
nila,0.6832554403198168
etik,0.683171730073543
depok,0.6822921949951284
sampah,0.6821701242859045
rekan,0.6804117998699514
pinjam,0.6799018041017386
nasib,0.6791385073979299
agenda,0.6786623814901669
tahan,0.6782967424836253
mamah,0.6775435756324731
tenang,0.6772874638542113
gun,0.6768453254308814
mudarat,0.6766288374868796
ajang,0.6752237326507153
minimum,0.6723568040643179
bentul,0.6719700653023215
pucuk,0.6710552143999359
sa,0.6704443288858429
hidayah,0.6691822498021485
belanja,0.6690534290029782
obral,0.6690083090474098
mode,0.6647892379669967
protein,0.6646013116248397
anak,0.6625253468954734
pikun,0.660749959406704
koma,0.6595915503386138
politisasi,0.6594038020588275
malih,0.6585649015808135
lemak,0.6585065630431413
transfusi,0.6582227971668613
timpa,0.6579341371714624
nakal,0.6569747617201569
uber,0.656861763262972
belakang,0.6552517570128255
versi,0.6547977194103882
bapak,0.6547530367041445
ribut,0.6539944960152958
ar,0.6527276608629381
tombak,0.6520863495748266
kerap,0.6520074712691201
siluman,0.6512411759533978
birokrasi,0.6503205109802146
gampang,0.6501861917326155
format,0.6494686115544799
depopulasi,0.6492239750491251
sempat,0.6490425130637415
gelut,0.6488260448506988
um,0.6466116786206875
donatur,0.6457867301865907
rompi,0.6454051038460993
bagong,0.6450598465993247
jahat,0.6448710407493546
fleksibilitas,0.6447960770010777
ecek,0.6427519812058073
ingin,0.6426881418117448
keong,0.64191879222787
telpon,0.641432301153186
mepet,0.6413437045498356
hongkong,0.641188348300153
blog,0.6397382761123168
map,0.638781452804219
pensiun,0.638116227306079
wisatawan,0.6379993192739275
wisata,0.6379993192739275
saudi,0.6379993192739275
arab,0.6379993192739275
hutan,0.6379993192739275
raja,0.6379494760820512
semangka,0.6376802368499517
sarat,0.6362458043428202
sepeda,0.6342916448849305
ultra,0.6336158721116869
aksi,0.6328681995577977
opsi,0.6302473034376272
babi,0.6295048724464825
sepele,0.6291910134996195
bebal,0.6287688040776827
liter,0.6284910942023391
sopan,0.6283141800467429
raih,0.6272940271368392
kalkulasi,0.6270957508992315
tango,0.6263864519698357
kelulus,0.6241329550226106
punggung,0.6227586227858594
has,0.6225316657696536
investor,0.6224126057798589
tendang,0.6218104975237265
pbb,0.6213894660710124
militer,0.6210186893580655
gawai,0.6191925705142158
rak,0.6183501116764997
produk,0.618262261350496
anja,0.6171304403563246
siur,0.6164259491530956
simpang,0.6164259491530956
adil,0.615583438167377
beras,0.6151589788173785
apatis,0.613276459846089
minyak,0.6131570414305996
jegal,0.6130091673586601
serapah,0.6113135380146854
kau,0.6107850401455639
endoskopi,0.607641496051027
