id,timestamp,ownerUsername,text,likesCount,postUrl,commentUrl
18042409700121136,2025-03-11T02:37:17+00:00,sondangevalyna,npwp kok tiba2 kosong ya pas masukin yg kode 07?,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18042409700121136
17854184340354333,2025-03-09T09:46:10+00:00,sellyintaan,"Tolong bantu jawab guys, aku mau buat faktur pajak keluaran 07, tp untuk nomor dokumennya diisi nomor apa yaa? Sebelumnya pake nomor dokumen yaitu nomor AJU BC. 40/SPPB. Kalo skrg pake yg mana?",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17854184340354333
17962990835752859,2025-03-08T13:22:45+00:00,sinesun6,"Tolong matikan kode verifikasi di DJP, bikin sulit @ditjenpajakri",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17962990835752859
18058358648015046,2025-03-08T03:15:03+00:00,ar.zo7570,Wkwkwk coba dong kalo ada kesalahan tu atau jika down time di tulis di laman Coretax nya jadi gak perlu kami ini coba coba coba coba coba coba coba coba coba Terusssss sampai mau pipis aja nahan nahan,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18058358648015046
18340974178159176,2025-03-07T20:43:48+00:00,permana_sidik02,1.3 T Cuma Jadi Aplikasi sampah. Harus diperiksa KPK sih. Cape,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18340974178159176
18049399997230268,2025-03-07T12:02:55+00:00,soesilo_anna,"Buat FP nilai DPP yg ada discount rumusnya kenapa yg potong discount 2x,  Sedangkan nilai DPP lainnya sdh benar dan nilai PPN,,mosok harus edit aatu2 nilai Dppnya😭😭",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18049399997230268
18138440443380360,2025-03-06T14:21:38+00:00,stephasterrr,"Diskoonnyaa erroorr pliss,. Help help help",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18138440443380360
17948174789946158,2025-03-06T13:19:43+00:00,triantio,"@gibran_rakabuming tolong parkir mobilnya di depan kementerian keuangan, buat susah org seindonesia😭😭",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17948174789946158
18270160102255412,2025-03-06T11:40:11+00:00,srimoolanie,bro why u made it sound like a grand opening,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18270160102255412
18033027482295057,2025-03-06T11:14:21+00:00,rhey.za99,"Kak..minta tolong solusi, kenapa ya tadi abis impor  trs berhasil ada nilai dpp dpp nilainlain dan ppn (sudah betul semua) tapi waktu liat dalamnya faktur kok jadinya kosong semua ya ga ada item barang harga dll",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18033027482295057
18062024050801031,2025-03-06T10:21:28+00:00,qonitharahma,Pak ini aku mau lapor pajak kok silit banget sih .. biar pada bayr denda ya pak? Ya allah pak kita kan udah bayar pajak knpa harus ada lapor lapor sgl sih?,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18062024050801031
17945603117822675,2025-03-06T04:51:26+00:00,aldi_0470,Ini akibat markup proyek website terlalu besar ?,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17945603117822675
18078299692657514,2025-03-06T01:59:08+00:00,marvelle_76,Warga Indonesia di suruh belajar coding... Keren. Emang dah waktu nya sejak bayi belajar coding 😂😂😂,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18078299692657514
17960111522887742,2025-03-06T01:58:46+00:00,sefi.hrt,DPP nya berbeds karna diskonnya ke up 2x itu gimana yaaaaaa solusinya apaaaa😭😭😭😭,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17960111522887742
18065991832738221,2025-03-05T23:01:59+00:00,rayaabdinagara,Ya masa aja ngoding sendiri ... yg bener aja bikin statement ..,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18065991832738221
18061747411947497,2025-03-05T21:56:38+00:00,abdrafiqf,1.2 T loh,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18061747411947497
18124087456423528,2025-03-05T15:57:47+00:00,siskahandojo,Retur ppn masukan yang sudah di lapor di november 2024 masih belum bisa.  Bagaimana kah ini.,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18124087456423528
17851160637376126,2025-03-05T15:57:09+00:00,siskahandojo,Retur,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17851160637376126
17933912441886614,2025-03-05T13:20:04+00:00,rejuvinasikopi,Ga usah bayar pajak kalau kalian merasa susah. Mereka kerja itu untuk kita biar ga ribet bayar pajaknya.,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17933912441886614
18068303590868733,2025-03-05T12:20:49+00:00,andy_zhang22,"@ditjenpajakri tolong FP keluaran yang xml invalid krn adanya isian nitku atau apapun yg tidak sesuai/error di buatkan baris keberapa Errornya. krn blkg an ini ga terliat nomor baris error nya. bayangkan kita yg buka FP sehari 200-an, ga mungkin select 1-1 mana dmn errornya. Kok makin mundur sih Coretax ini. Tolonglah disempurnakan",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18068303590868733
18053417627132451,2025-03-05T10:32:36+00:00,nurfaidzy,Ini serius?,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18053417627132451
18044936777522564,2025-03-05T10:30:37+00:00,irwan____18,"Biaya besar tapi fasilitas NOL.
OTP sampek capek kocak @mzm_2451",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18044936777522564
17999020037758197,2025-03-05T10:02:17+00:00,hanif.dwy.sembiring20,"Ayo min saran perbaiki lagi aplikasinya, lama release tapi no bugs lebih baik daripada cepat release menyusahkan banyak pengguna",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17999020037758197
18079580611639645,2025-03-05T09:21:45+00:00,joanclaudya,"Ini xml monitoringnya kok ilang lagi yaaa, gimana mi benerinnya plisss 💔",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18079580611639645
18041569763124854,2025-03-05T08:33:41+00:00,rdhn_raa,🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18041569763124854
18034340987275900,2025-03-05T08:17:38+00:00,duwiprastiwi,Xml monitoring tidak pejalsan baris k brp slah??,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18034340987275900
17927287722014625,2025-03-05T06:56:06+00:00,gultomlusiana,Apakah sudah ada yg berhasil upload invoice dengan discount dan hasil DPPnya benar?? Td pagi saya cek msh salah logic coretax untuk DPP,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17927287722014625
18059538512007953,2025-03-05T05:46:20+00:00,difadillahh,ETDEH MIN YG BENER AJE SEMUA ORG UDH BRISIK BAT SM OTP LU KERJAANNYA KONTEN MULU MANA OTP NYA,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18059538512007953
18378984631139623,2025-03-05T05:36:58+00:00,lilis.suryanaaa,"DPP nya tolong dibenerin, sudah 2x nemuin erornya. 1. Diskon ga kehitung 2. Nilai DPP nya bisa ga sesuai dengan yg diimpor, contoh: data impor excel 100.000 hasil yg ditarik sistem jadi 10.000. Akibat hal ini harus cari selisih lagi, makan waktu!",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18378984631139623
18052652195176817,2025-03-05T05:19:51+00:00,gusmiarniptr,kak uda ber x x update tapi tetp ga ada kode satuan “meter kubik” di template impor excel TOLONGGGGGGGGGGG aku tanya semua kpp ga ada yg tau. lah anda yg buat aplikasi aja gatau gimana kita??!?!?,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18052652195176817
18160739179340411,2025-03-05T04:00:48+00:00,adimmm235,Ini @official.kpk ga pernah mau ya selidiki proyek coretax?,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18160739179340411
17891681337188704,2025-03-05T02:42:01+00:00,lutfiaditya_n,"CORTEX biaya 1,3M, tapi hasilnya",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17891681337188704
17995270475773590,2025-03-05T02:40:10+00:00,dannisang,@tsaabit97 @imamfachrial @hilminugroho12 kuy latihan convert XML,1,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17995270475773590
18058546706044367,2025-03-05T02:39:39+00:00,dannisang,COCOTEEE,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18058546706044367
18019623623674343,2025-03-05T02:38:28+00:00,soniasuga93_,Returan wahhh daebak😢 bener bener menguji adrenaline,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18019623623674343
18034595156541521,2025-03-05T02:30:06+00:00,arinadaral,Ada yang FP nya masih kosong sampai saat ini ??? 😭,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18034595156541521
18027008069364336,2025-03-05T02:26:02+00:00,redikurniawn,"Ini udah banyak yang komplain. Padahal mau taat pajak, pada mau bayar loh ini. Pada kerja apa lagi main capca susun?",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18027008069364336
18060670396951960,2025-03-05T02:25:03+00:00,initaxask,Mau tanya kring pajak pun sekarang gak pernah diangkat 😢. Harus dengan kesabaran penuh dan persiapan pegel tangan pencet-pencet tombol terosss.,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18060670396951960
17865330591263849,2025-03-05T02:21:20+00:00,initaxask,Tolong lah Bapak/Ibu penyusun Web Coretax. Kenapa sampai saat ini masih sangat menyusahkan sekali😭.,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17865330591263849
17886080859124180,2025-03-05T01:51:38+00:00,silviarsa__,min masih kosong ya pdf nya😭😭makin numpuk kerjaannya tolong,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17886080859124180
17876816874270525,2025-03-05T01:36:05+00:00,ilham.muhamad_,"Coretax anjimm buat npwp aja ribet, mending eregpajak yg sblmnya dah @ditjenpajakri",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17876816874270525
17870376891308651,2025-03-05T01:31:04+00:00,mysffatchurrohman,"Pak, ga lebih baik di tutup aja coretax? Pakai sistem yang lama aja.",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17870376891308651
18058386611303475,2025-03-05T01:29:19+00:00,allantjoadinata,Aplikasi busuk,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18058386611303475
18041389571597470,2025-03-05T01:19:23+00:00,nurul_hasanah90,"Betul sekali,saya delete 2000 faktur gr2 diskon bikin selisih",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18041389571597470
18492357427017978,2025-03-05T00:44:33+00:00,vvvvstevenvvvv,Tololl,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18492357427017978
18069202321861664,2025-03-05T00:28:46+00:00,haprilpradana,Kacau🔥🔥,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18069202321861664
18081515398626993,2025-03-05T00:08:13+00:00,lady0777,xml.monitoring skrg kok jadi ga ada baris penunjuk yg ga valid? jadi cenanyang dong,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18081515398626993
18101461129501956,2025-03-05T00:07:36+00:00,sem_utomo,"Pak, bu, minta tolong customer customer saya masih belum bisa bikin nota retur pajak sampe kamarin malam.. mohon bantuannya diperbaiki coretax nya.. karena kalo nga ada nota retur,  perusahaan rugi sebesar PPN nya karena PPN dari penjualan udah dibayar ke negara.. minta tolong ya pak, Bu. @ditjenpajakri",1,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18101461129501956
18491466556032246,2025-03-04T23:11:16+00:00,nadaunnazirah,La haula wa la quwwata illa billah,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18491466556032246
18101395015501109,2025-03-04T23:10:56+00:00,nadaunnazirah,Laa ilaa haillallah,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18101395015501109
18056001758105702,2025-03-04T23:10:42+00:00,nadaunnazirah,Subhanallah,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18056001758105702
17845822851411503,2025-03-04T23:10:35+00:00,nadaunnazirah,Astaghfirullah,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17845822851411503
18262950070273669,2025-03-04T22:31:45+00:00,jessisesil,Versi baru lagi kah?,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18262950070273669
17897728914174299,2025-03-04T22:21:24+00:00,ajeng.bungaa,"lah ngepatch sendiri
bukannya diberesin dari sisi penyedia, malah kita yang harus ""membiasakan"" kecacatannya wkwkwkwk",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17897728914174299
17866439733340509,2025-03-04T22:04:19+00:00,ardymandala.alm,KAU YANG GELAP OPUNG,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17866439733340509
18063648178777781,2025-03-04T21:54:03+00:00,norizamirandha14,"Kode verif di DJP tolong ilangin min, kalo bikin fitur minimal gak banyak problemnya dulu. Udahnya coretax bikin pahala berkurang, nambah lagi kode verif gak muncul2 🥹",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18063648178777781
17950075199939896,2025-03-04T21:47:40+00:00,activewearadmirer,"IBARAT KATA DIKASIH DUIT GAK MAU, BIKIN SUSAH AJA...",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17950075199939896
18314129875200623,2025-03-04T21:25:45+00:00,rosyidwidanta,bau bau diperiksa kejaksaan agung nih mau lapor pajak malah suruh ngoding sendiri gimana nih @gerindra jangan apa2 dibilang buzzer lho ya,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18314129875200623
18026668511639462,2025-03-04T20:01:05+00:00,gilangramadhan_al,gua sumpahin kalian semua kuburan nya sempit 2x4 cm,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18026668511639462
17887470696210996,2025-03-04T18:23:46+00:00,ciqo_coqi,"Hey anda!!!!! Jika tujuan di buat sistem online di permudah, kenapa ini malah sulit!!!! KLO sudah sulit begini kantor offline nya tolong di maksimalkan BEDEBAH",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17887470696210996
17873897448201996,2025-03-04T18:17:23+00:00,ciqo_coqi,"Gw sengaja login malem"" eh tiba"" kode SMS masuk 26 kode yg masuk mungkin KLO pulsa banyak, bakal tetep di kirimim trus itu kontoorruuu",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17873897448201996
18057157186891716,2025-03-04T17:53:50+00:00,ndysmina,"Ada yg sama ga kalo buat FP keluaran manual (bkn upload xml) ga bisa pilih tgl, malah otomatis ter set  2021 ga bisa diganti2/di klik",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18057157186891716
18032912387559689,2025-03-04T17:02:01+00:00,rdn.farm,Goblokkk,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18032912387559689
18059351531051772,2025-03-04T16:52:02+00:00,itcie,"Udah masuk bulan ke-3 masih jg blm beres, dzalim banget lohhhh kalian. Merusak mental orang setiapppp hari dengan segala macam eror.",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18059351531051772
17899457361143844,2025-03-04T16:48:45+00:00,septianragiel9917,"DAMN @ditjenpajakri ..kalian kalo mau main"" jangan langsung lanching system.. minimal simulasi internal ...sangat MENGACAUKAN TRANSAKSI dan MENGURAS FIKIRAN DAN TENAGA KAMI sebagai WP ...smoga untuk para pejabat dibalik DAMN CORETAX berlipat ganda tidak tenang hidupnya...",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=17899457361143844
18051476881968889,2025-03-04T16:31:46+00:00,ctxolue,Kenapa mau batal faktur keluaran aja gabisa bisa dari kemarin. Tolonglah itu sistem di benerin,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18051476881968889
18041443634135948,2025-03-04T15:49:35+00:00,itsanisatj,CORETAX LU BENERIN ANJIR GILAAAAAAAAA,0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18041443634135948
18008456288709148,2025-03-04T15:38:32+00:00,anika_pertiwi95,"@ditjenpajakri Min lapor pbb error 400 bad request.apa nya ini makasdnya...sakit kepala kalian buat loh kami...mau melaporkan saja wajib pajak sulit.datang ke kantor pajak aja solusi tidak ada...!!!mau kalian apa sih untuk wajib pajak...Strezzz pulang malam"" .semua kalian persulitttt🔥🔥🔥sumpah kesel kaliiiii kami sama pemerintah..percuma pun bayar pajak banyak"" sistem kalian ini gini!!!!",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18008456288709148
18025897262372116,2025-03-04T15:25:16+00:00,arindaamp,"matikan otp coretax😭😭 bikin susah WP, mau daftar wp baru semingu gabisa2😭",0,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/,https://www.instagram.com/ditjenpajakri/p/DGw2mA3vRuY/?comment_id=18025897262372116
